Date,C,Co,H,O,P,Pi,Total
2001-03-01,0.0276144638135097,0.1216672199081653,0.114553268854131,0.3870503886225432,0.3118886875472713,0.0372259712543794,0.8823389094924796
2001-05-01,0.0473798109955416,0.1119120707393683,0.0916519666342878,0.4942031892546904,0.2121104648217917,0.04274249755432,0.7390636149367422
2001-10-01,0.0305395438533599,0.1230241841632433,0.0776330147648486,0.4450540441579985,0.277986593830744,0.0457626192298055,0.8897055993945784
2002-03-01,0.0284754935868811,0.135579194913121,0.1031783348584686,0.3174437630090666,0.3767932287533065,0.0385299848791561,0.7925371376231571
2002-05-01,0.0571018164649598,0.1317025766853106,0.0954504241337869,0.4824614798982297,0.2083295303931277,0.0249541724245851,0.6624546371795978
2002-10-01,0.0375733277896405,0.1352053861592135,0.1208200304829928,0.3109255010524536,0.3592043095749105,0.036271444940789,0.7456710000606389
2003-03-01,0.0492365172563915,0.1260454841763623,0.1181676414153396,0.2707351962204782,0.4008025264379942,0.0350126344934339,0.664499040920384
2003-05-01,0.0528111860162009,0.1298636281346024,0.1082403624502989,0.4503923653126727,0.2283289278404266,0.0303635302457981,0.6896192790290655
2003-10-01,0.0370680116430424,0.0881757024212152,0.0964341597160469,0.4456906566609654,0.2998028194426289,0.032828650116101,0.9449413630553922
2004-03-01,0.0375499551635036,0.0898201588256934,0.1365257436623421,0.3569208281743484,0.3425899161340147,0.0365933980400973,0.7682510545221691
2004-05-01,0.0525021402427949,0.1300836674090647,0.0936147229596343,0.4201456940490019,0.2642100890582901,0.0394436862812139,0.7741782477195529
2004-10-01,0.0687913766927071,0.08664559462670575,0.08074967434375749,0.40027590147651115,0.3055139815674725,0.0580234712928458,0.560575175540178
2005-01-01,0.0503117696650706,0.0924551699465169,0.131558268294485,0.4703572720874555,0.2075875385215824,0.0477299814848893,0.007533863761867597
2005-03-01,0.07444452106525455,0.11294419476477305,0.09180647830865166,0.40502179474009936,0.25058363641075526,0.0651993747104659,0.4474461950303143
2005-05-01,0.0456074177308072,0.1356019878350758,0.143734714311313,0.410863345818403,0.2248643987249367,0.0393281355794642,0.6285570890742187
2005-10-01,0.07236331669198709,0.07940047487283945,0.08692698022674106,0.5293394677983004,0.19070581284040355,0.041263947569728204,0.489672917562119
2006-03-01,0.0543445494502036,0.0954369197759342,0.191770336147981,0.4072859311101532,0.20240669210698356,0.0487555714087443,0.46404022101463577
2006-05-01,0.060059983071126,0.1752058695343214,0.1803273380861721,0.3092579550745867,0.2388743470838306,0.036274507149963,0.5153972711449342
2006-10-01,0.0937276464471864,0.1211650200953016,0.12922418628743315,0.35875523164483136,0.24662054049563256,0.05050737502961465,0.4243293898158467
2007-01-01,0.1009647193168366,0.0815583460637281,0.152438429505961,0.2980094551040403,0.3047855147018216,0.0622435353076122,0.008724698265368562
2007-03-01,0.0964342666280071,0.1111143968125692,0.1398145674426931,0.29159338689995085,0.31289132269625997,0.04815205952051965,0.46928383191084194
2007-05-01,0.0531428776567592,0.1389855367756711,0.1244233916758329,0.3416453821636447,0.3007807965331508,0.0410220151949412,0.556248675465648
2007-10-01,0.08171588338936345,0.08878531646926074,0.12765413003993914,0.294239585415158,0.3464618517798536,0.0611432329064249,0.46611363256595234
2008-03-01,0.14541505871359284,0.09627793189780551,0.1649950108505936,0.32853167400659666,0.184957807011637,0.0798225175197742,0.318241069286086
2008-04-01,0.1534704397663807,0.0741948986770116,0.1775377932628494,0.2647052782613386,0.272552689017594,0.0575389010148254,0.20578533344807493
2008-05-01,0.1413512593659611,0.0967085169478654,0.1664720402081877,0.3113716681053735,0.2170452769554255,0.0670512384171867,0.18795091986899742
2008-10-01,0.10619935853650965,0.0885550058276098,0.16570173179308176,0.3936842375885601,0.17989301644337308,0.0659666498108653,0.3316052389233368
2009-01-01,0.0686490690475989,0.0417824534988024,0.1357126229989947,0.4695910117451328,0.2246043201655079,0.059660522543963,0.007103589947341028
2009-03-01,0.0975425656261633,0.06896413316611211,0.19416188328935124,0.30779928488139136,0.2533282191203212,0.07820391391666055,0.20169739607896064
2009-05-01,0.1082959028072433,0.0567317854259999,0.1761098214598597,0.2358362169053602,0.3579803470079334,0.0650459263936033,0.19425920425988225
2009-10-01,0.09199879340921654,0.07241538364894495,0.1824866165639435,0.3963860351361652,0.18512574129366985,0.07158742994805975,0.1777831904534131
2010-03-01,0.0875452358855157,0.062274433276354096,0.2100215852495818,0.30287944571789605,0.24853710571336218,0.08874219415729005,0.16826544081722908
2010-05-01,0.120878405730638,0.0925298115161357,0.2604737560293239,0.2153720763822132,0.2105053211992087,0.1002406291424803,0.13055631743343446
2010-10-01,0.0630964295153085,0.0488475007307256,0.1402763504949409,0.5630339051062805,0.1249325479518558,0.0598132662008885,0.25005532297034966
2011-01-01,0.1074334599848828,0.0627525243090507,0.1427563428159078,0.4656635732457341,0.1627791044106956,0.0586149952337287,0.0045842449440620285
2011-03-01,0.1112990214014651,0.07474582462021914,0.17657653171736415,0.3868946533994049,0.1857249406452398,0.06475902821630686,0.17109736466853426
