Date,C,Co,H,O,P,Pi,Total
2002-03-01,0.02892515490226365,0.09927937429583167,0.08211002460827169,0.3457887031221608,0.2689554138978253,0.033026581356287374,0.8580852521826406
2002-05-01,0.029389692546890223,0.09884313938256326,0.07657724125843197,0.33478382088218195,0.22318247418015075,0.030443611475092724,0.793219979725311
2002-10-01,0.030120097551105368,0.09753654205779791,0.07438067858604343,0.3128515231818386,0.22171381663881373,0.02928373982334373,0.765886397838943
2003-03-01,0.029660282372254865,0.09774593481616675,0.07653780870834716,0.2757826597154509,0.2436277701426953,0.027619027280756166,0.7509734830356712
2003-05-01,0.03150996414342922,0.09376616603522592,0.07765263126447756,0.25870909634076045,0.22565453044488634,0.023663830733789075,0.7109562189625687
2003-10-01,0.034001806397024485,0.08894003031054046,0.07952302409522326,0.2926222094037076,0.22258922201689318,0.023760771825626505,0.7414370640490157
2004-03-01,0.03220589230563066,0.08529152012684087,0.08785391818518948,0.2835414010050587,0.2476264621905418,0.02607715370426822,0.7625963475175299
2004-05-01,0.03473162711086781,0.08526936216299233,0.08433041602999568,0.3022253065833854,0.23496595559657366,0.026775129565497702,0.7682977970493128
2004-10-01,0.03590065102487435,0.07823221537701443,0.0776792117263451,0.3111215976839451,0.21595208748270375,0.02862726067838865,0.7475130239732716
2005-01-01,0.028692537023496906,0.06046023198664925,0.06294851199739669,0.249710467555983,0.18477286860972147,0.02451132374658447,0.6110959409198319
2005-03-01,0.028349101072251425,0.0539033483394474,0.05293927861162799,0.20172525242689118,0.15053819056909842,0.024141736295499795,0.5115969073148163
2005-05-01,0.028312915687740674,0.057149180141668435,0.050031164029311126,0.19853450563269928,0.1261672000811689,0.023463148652637794,0.4836581142252263
2005-10-01,0.02727058398260942,0.04478364344069207,0.04404942519748149,0.18532161450705958,0.10393475367969726,0.02139702738619963,0.4267570481937395
2006-03-01,0.024601647717139123,0.043926683426318454,0.0527940024575007,0.17824407845782136,0.08846701213829752,0.01941663309155384,0.40745005728863115
2006-05-01,0.03071678958945796,0.0618474999047399,0.07118381763597373,0.20941349816142013,0.11277726221822774,0.02308387125542478,0.5090227387652444
2006-10-01,0.03200908505631951,0.06202298567390063,0.07393484977966505,0.2036144836766777,0.11128239198137053,0.021535581554417354,0.5043993777223509
2007-01-01,0.026451889252803305,0.045118581916727775,0.056131750914675614,0.1524842784608977,0.0835462019318621,0.016700197083614254,0.38043289956058085
2007-03-01,0.02841602640513652,0.04777136746270043,0.06074113650346981,0.12801165053823704,0.09423647535524945,0.01717842616553211,0.3763550824303254
2007-05-01,0.02928454611897492,0.05437615774161415,0.0567853760327629,0.12822019810203208,0.10891329006262981,0.017217205262513944,0.39479677332052787
2007-10-01,0.030711373291991455,0.04459284160790219,0.050097598493266796,0.12377187327748299,0.11658837119164982,0.01917798774243823,0.3849400456047315
2008-03-01,0.032012503041892,0.04043798419825148,0.04963251220590008,0.11423624981610561,0.10743093655397518,0.019972195682654986,0.3637223814987794
2008-04-01,0.03815271882394407,0.04334931419904477,0.05667345114284902,0.1246107340913987,0.1181165734220205,0.02223171685606356,0.4031345085353206
2008-05-01,0.034415130234298194,0.03655576715961547,0.04980862256747576,0.10894723998685456,0.09690837753610868,0.02023278864259902,0.3468679261269518
2008-10-01,0.03554625190509802,0.02696672378461004,0.04695606567640175,0.0970488328585393,0.07537728694036401,0.02004407765347629,0.3019392388184895
2009-01-01,0.028026005423463795,0.01874927559233895,0.035248608988301844,0.07028617285610637,0.04339826788280861,0.014428899551747615,0.21013723029476722
2009-03-01,0.0227054129671329,0.01540333440966633,0.03257936050775924,0.06179218146517351,0.041845162257547856,0.012503044046062287,0.1868284956533422
2009-05-01,0.020596515023571554,0.014553824315406767,0.03211461646634152,0.06006035984101776,0.04453588852930438,0.012662065640061611,0.1845232698157036
2009-10-01,0.018554262981107815,0.01349338096010667,0.03234551242997931,0.062449996348245176,0.042959565622354035,0.012687005590793726,0.18248972393258675
2010-03-01,0.014457177790451858,0.009716047180420033,0.028423874882359024,0.046533273904703895,0.03939291341314457,0.01129847714028582,0.14982176431136524
2010-05-01,0.01751593472497902,0.01207275638596146,0.03503236439251511,0.05148975454071584,0.04457037392215534,0.013831125842257107,0.1745123098085839
2010-10-01,0.01673663803839264,0.011733694683775156,0.03421534476268815,0.0672312166825289,0.04059925521769951,0.013667745801777315,0.18418389518686168
2011-01-01,0.012627643116756274,0.009587094973613909,0.027504040015417015,0.05849548869244677,0.02684030360489072,0.011194332920572954,0.14624890332369767
2011-03-01,0.01316506916512078,0.009570010107509627,0.027057785281689877,0.057640665017106366,0.02661326419996645,0.01086494439532877,0.1449117381667219
2011-05-01,0.01353714752122423,0.00953648452230988,0.025089854753723766,0.05908076734795783,0.02747247552146807,0.009891887418928604,0.1446086170856124
2011-10-01,0.014420071779233748,0.009670710649469396,0.02409481706346423,0.06241033258142379,0.02666920157772552,0.009653941102600368,0.14691907475391708
2012-03-01,0.01654299313473311,0.009706028250467826,0.022033775656608353,0.044354463613437596,0.025517360423046524,0.008588500411976029,0.12674312149026948
2012-05-01,0.020834805784757198,0.012374961869937322,0.026085880872144113,0.05319904838256158,0.029565403839377523,0.011284361190437438,0.1533444619392152
2012-10-01,0.023315265267314873,0.0131484475760334,0.024326558718222143,0.04832339353054564,0.029026459770099138,0.011187196670194445,0.14932732153240968
2013-01-01,0.02014750073819962,0.011145321861361546,0.01931031747808535,0.036896906373774144,0.019975582771653663,0.009225174931067934,0.11670080415414227
2013-03-01,0.021396797988391714,0.01150325820045359,0.016192979693114718,0.03474295171991837,0.01920841102762988,0.008590651420859312,0.1116350500503676
2013-05-01,0.020820629462471693,0.011526105254557615,0.014352298438940207,0.03046872148542834,0.01670837218453069,0.008534345191650552,0.10241047201757911
2013-10-01,0.03504300618608212,0.011484159589820265,0.01401169958222156,0.03037523397018495,0.019750226444618647,0.00835083103918825,0.11901515681211583
2014-03-01,0.03369986206829233,0.011155933549064748,0.013873363323400733,0.03592376409920522,0.019279081520514097,0.008435853177528159,0.12236785773800532
2014-05-01,0.03929507552699052,0.01369068706958707,0.017286933285109534,0.042419845444955355,0.023250937743048584,0.010456598847286962,0.14640007791697807
2014-10-01,0.05587079116838935,0.016244874097999313,0.019158118845323664,0.048767403436604226,0.044638081424222056,0.011277746919321648,0.1959570158918603
2015-01-01,0.051471837405483424,0.013818900657369116,0.01614138100897395,0.04316844635931244,0.04232866891470836,0.009473439051043968,0.17640267339689128
2015-03-01,0.04521590864758053,0.014754592121972046,0.016193573184345625,0.045446287624084515,0.04753655897216098,0.009505830310350894,0.17865275086049465
2015-05-01,0.05171355715722614,0.01484743040894049,0.01541164024624136,0.03834004106895174,0.05626154542985231,0.009643845571276045,0.18621805988248813
2015-10-01,0.059791056144188136,0.015244926314466934,0.01563571802078429,0.037387092016359556,0.05585975011499981,0.00975290429959315,0.19367144691039193
2016-03-01,0.055285791231567925,0.012767385938649076,0.014065025690497068,0.033074227730854,0.03706730836437014,0.009750837520684218,0.16201057647662248
2016-05-01,0.07027833474580862,0.015592958113684469,0.01713458032925443,0.03994975617264335,0.040488587908921646,0.01177949477292852,0.1952237120432411
2016-10-01,0.07728052700313925,0.015824780698525637,0.016798496314967628,0.03810489129704432,0.03180473942500259,0.011568827945350905,0.19138226268403039
2017-01-01,0.0661181891085745,0.01279831185757215,0.013508952395851311,0.03147749705396335,0.017924363165462556,0.009309127522293738,0.15113644110371763
2017-03-01,0.06168331665689134,0.012520214957438968,0.01326417192925207,0.0366739689853964,0.02006954663680447,0.009385919814597531,0.15359713898038083
2017-05-01,0.05636552393768551,0.012126306549740272,0.013124531114828048,0.03524306371844401,0.016774224997071978,0.008940754161416146,0.14257440447918598
2017-10-01,0.06295010581958586,0.012550890003673668,0.01344794665397533,0.03351469450798826,0.01886630933464803,0.00873717786855754,0.15006712418842874
2018-03-01,0.056329629109306875,0.012849536526240024,0.013325254193079034,0.031683658399091985,0.022535052305401114,0.008378602808129835,0.14510173334124893
2018-05-01,0.07196778541018382,0.016470591774748102,0.016283564717556886,0.045032529729647455,0.02746614006817282,0.010913820018514427,0.18813443171882357
